"","countrycode","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"249","CHL","CHILE",1985,-6,0,1446.80604557863,105.02864074707,NA,NA,NA,NA,7.37883164165532,NA,NA,NA,17.9129369664579,12395274,50.2111812767365,NA,49.5599861118675,1.17571112818707,9.03292014450356,NA,NA,NA,NA,NA,NA,NA,71.615,68.403,74.891,NA,NA,NA,NA,6.90060861105455,"Americas","South America"
"250","CHL","CHILE",1986,-6,0,1524.97809458987,103.486572265625,NA,NA,NA,NA,8.43538238536869,NA,NA,NA,17.6978797236696,12588914,50.217310246142,NA,50.8494245563192,0.409029921948734,7.08457413109978,NA,NA,NA,NA,NA,NA,NA,72.061,68.933,75.211,NA,NA,NA,NA,6.28800219933844,"Americas","South America"
"251","CHL","CHILE",1987,-6,0,1767.41389670161,NA,NA,NA,NA,NA,8.65561213174041,NA,NA,NA,16.5445349918325,12790150,50.2191100011251,NA,49.5406050896288,0.544418330796708,8.58218696306459,NA,NA,NA,NA,NA,NA,NA,72.466,69.373,75.552,NA,0.805281460285187,NA,NA,5.63807107493349,"Americas","South America"
"252","CHL","CHILE",1988,-1,0,2013.53987790886,100.868446350098,NA,NA,NA,NA,8.43888848320251,NA,NA,NA,14.3013857925166,12999424,50.2194212773905,NA,45.7014046557415,0.282172670801024,11.8720794878324,NA,NA,NA,NA,NA,NA,NA,72.788,69.62,75.948,NA,NA,NA,NA,4.13999607967718,"Americas","South America"
"253","CHL","CHILE",1989,8,0,2277.84764297202,101.749397277832,NA,NA,NA,NA,8.25943829562004,NA,NA,NA,13.8639366518689,13215005,50.2188080897434,NA,47.1082602957375,0.335865076332922,12.8332145779434,NA,NA,NA,NA,NA,3.17670011520386,NA,73.188,70.073,76.265,NA,NA,NA,NA,3.59002950895468,"Americas","South America"
"254","CHL","CHILE",1990,8,1,2487.76829657299,103.080673217773,NA,NA,NA,NA,8.16488254727689,NA,NA,0,13.1916391519859,13437176,50.2173150072605,92.257427,46.7176912080462,0.378183852893491,11.1674175940099,NA,NA,NA,NA,NA,3.1586000919,NA,73.675,70.481,76.837,NA,0.830285251140594,NA,NA,3.40165485912065,"Americas","South America"
"255","CHL","CHILE",1991,8,1,2798.34262413795,103.329566955566,NA,NA,NA,NA,9.16272830802187,NA,NA,NA,15.0741621731857,13662491,50.217233445936,94.2515335083008,46.1379888012374,0.15702683344808,5.94722567017809,NA,NA,NA,NA,NA,NA,NA,74.082,70.866,77.253,NA,NA,NA,NA,2.8498427672956,"Americas","South America"
"256","CHL","CHILE",1992,8,1,3351.84108855522,100.708099365234,NA,NA,NA,NA,9.08922702257989,NA,NA,0.0365,15.5435493385271,13884577,50.2188687333529,94.560057,47.591765895201,0.123100470876911,4.63171552198061,94,95,94,NA,NA,NA,NA,74.367,71.162,77.526,NA,0.837713778018951,NA,NA,2.62851046938573,"Americas","South America"
"257","CHL","CHILE",1993,8,1,3540.91377313015,101.06697845459,NA,NA,NA,NA,7.92947970299973,NA,NA,0.0718,16.1030196183924,14102276,50.2211699728469,94.9473037719727,48.6916994421312,0.101835542669396,3.35411622206962,NA,NA,NA,NA,NA,3.0999999046,NA,74.679,71.5,77.807,NA,NA,NA,NA,2.70692293725521,"Americas","South America"
"258","CHL","CHILE",1994,8,1,4012.10159912285,NA,NA,NA,NA,NA,7.44478422975848,NA,NA,0.141,15.5051415719314,14316256,50.2241787238228,95.2875442504883,48.904876992959,0.0759573406290912,4.8849330643983,NA,NA,NA,NA,NA,NA,NA,74.973,71.8,78.095,NA,0.844481289386749,NA,NA,2.59754498264789,"Americas","South America"
"259","CHL","CHILE",1995,8,1,5081.4682771561,NA,NA,NA,NA,NA,6.9674031262015,NA,NA,0.347,15.0239221881507,14527381,50.227873129515,95.6186141967773,48.0904060517893,0.0577970101150581,6.55630977481336,NA,NA,NA,NA,NA,NA,NA,75.298,72.114,78.432,NA,NA,NA,NA,2.56206462916649,"Americas","South America"
"260","CHL","CHILE",1996,8,1,5333.50438729711,101.50350189209,NA,NA,NA,NA,5.01955878065988,NA,NA,0.683,16.0605426587527,14734046,50.2304424888074,95.617315,52.4243926036768,0.0596959389109353,4.95869610912803,NA,NA,NA,NA,NA,2.6700000763,NA,75.555,72.436,78.626,NA,0.851518750190735,NA,NA,2.44932089847955,"Americas","South America"
"261","CHL","CHILE",1997,8,1,5741.95842989596,79.1882171630859,NA,NA,NA,NA,5.0065502183351,NA,NA,1.06,15.7811009565986,14932434,50.2325006090769,96.240966796875,53.3242982629102,0.038289499179926,4.60520277817387,NA,NA,NA,NA,NA,NA,NA,75.826,72.699,78.908,NA,NA,NA,NA,2.49820192394138,"Americas","South America"
"262","CHL","CHILE",1998,8,1,5419.82417297191,104.106552124023,NA,NA,NA,NA,5.39423186674798,NA,NA,1.66,15.771289644969,15127799,50.2358208223153,97.241124,55.1217423498041,0.0234700874281488,2.51172777125851,NA,NA,NA,NA,NA,NA,NA,76.324,73.219,79.365,NA,0.858224749565125,NA,NA,2.58983722621321,"Americas","South America"
"263","CHL","CHILE",1999,8,1,4933.55581516755,105.060707092285,NA,NA,NA,NA,5.29404331977604,NA,NA,4.1,15.0949570823752,15319313,50.2404318000422,96.789909362793,56.2307389663935,0.0418250296937214,3.6694603049762,NA,NA,NA,NA,NA,NA,NA,76.738,73.624,79.776,NA,NA,NA,NA,2.7136315935113,"Americas","South America"
"264","CHL","CHILE",2000,9,1,5052.99245766325,101.363563537598,NA,NA,NA,NA,5.08296243051118,14.616,NA,16.6,16.0724036282154,15503635,50.2459003969069,97.938687,55.6064735933259,0.0648093154178196,4.87094937341686,NA,NA,NA,NA,7.00020742,2.72,22,77.128,74.021,80.149,10.242587793,0.864864826202393,NA,NA,2.68861588559481,"Americas","South America"
"265","CHL","CHILE",2001,9,1,4563.5952986689,NA,NA,NA,NA,NA,4.06242026416145,NA,NA,19.1,15.9131257668038,15683849,50.2519789786282,97.2531204223633,56.1914535588133,0.0510190743548732,3.94016087143578,NA,NA,NA,NA,7.09733105,2.62,22,77.58,74.491,80.567,NA,NA,NA,NA,2.64704915196781,"Americas","South America"
"266","CHL","CHILE",2002,9,1,4430.84741157984,101.286972045898,NA,NA,NA,NA,4.06503324753284,10.97,NA,22.1,16.0730676241399,15857925,50.2594822462586,97.4631729125977,56.35055914484,0.0501709401792536,3.69658229472728,96,96,96,NA,7.20833778,2.54,18,77.84,74.682,80.905,NA,NA,NA,NA,2.53154294246795,"Americas","South America"
"267","CHL","CHILE",2003,9,1,4773.40177520754,101.061790466309,NA,NA,NA,NA,4.09477533093825,NA,NA,25.5,15.7688272670367,16024752,50.2654175406532,98.782325,55.6800266355176,0.0506283318232754,5.01162090891452,NA,NA,NA,NA,7.25047779,2.51,16,77.884,74.978,80.758,9.96233983657,0.869292140007019,NA,NA,2.70297150997137,"Americas","South America"
"268","CHL","CHILE",2004,9,1,6120.59152055344,105.627876281738,NA,NA,NA,NA,3.75826582540335,7.324,NA,28.2,16.4239450549758,16187322,50.2686886854224,97.870491027832,53.64534841734,0.0480418034693177,9.56665341226193,NA,NA,NA,NA,6.91028595,2.41,19,78.276,75.415,81.103,NA,NA,NA,NA,2.71229040717924,"Americas","South America"
"269","CHL","CHILE",2005,9,1,7480.32330998636,105.35050201416,NA,NA,NA,NA,3.92221193789503,NA,NA,31.2,18.1208899058922,16348778,50.2721181974579,98.0887908935547,52.1481091980374,0.0466681498310735,9.79630843278012,NA,NA,NA,NA,6.62372065,2.31,18,78.459,75.589,81.262,NA,NA,NA,NA,2.53476299282486,"Americas","South America"
"270","CHL","CHILE",2006,10,1,9318.65655296121,105.66822052002,NA,NA,NA,NA,3.71204514365714,7.3,NA,34.5,19.6120173267628,16509195,50.2750436953467,99.368108,48.4126070132585,0.0305200002965691,17.3488493708667,NA,NA,NA,NA,6.07235622,2.33,18,78.533,75.797,81.205,7.29220960347,0.871461629867554,NA,NA,2.50608214331462,"Americas","South America"
"271","CHL","CHILE",2007,10,1,10346.4138184533,106.517280578613,NA,NA,NA,95.39165,3.55057108879902,NA,NA,35.9,20.3790285412133,16671581,50.2767164239982,98.5563507080078,49.5481523450583,0.0244412955141765,17.1517567156625,NA,NA,NA,NA,6.21259642,2.29,17,78.652,75.996,81.252,NA,NA,NA,NA,2.33098063414723,"Americas","South America"
"272","CHL","CHILE",2008,10,1,10683.2188772511,106.873870849609,NA,NA,NA,95.90266,3.42443226132978,7.3,NA,37.3,18.7092655630745,16838988,50.277329627964,98.8176727294922,54.4485312368393,0.0394143420844663,13.8254393455321,NA,NA,NA,NA,6.73954487,2.28,17,78.752,76.165,81.292,NA,NA,NA,NA,2.58365225907913,"Americas","South America"
"273","CHL","CHILE",2009,10,1,10098.8017167286,105.763893127441,NA,NA,NA,94.26372,3.69712695588486,NA,NA,41.6,14.6058605652765,17009731,50.276477051664,99.593662,55.5112499818484,0.0241963153528489,8.79204050030603,NA,NA,NA,NA,7.25026846,2.28,16,78.89,76.424,81.299,10.2815083068,0.872463047504425,NA,NA,2.27650786809373,"Americas","South America"
"274","CHL","CHILE",2010,10,1,12632.8704724192,103.219367980957,NA,NA,NA,95.45718,3.47828463189786,NA,NA,45,17.4710062673519,17181464,50.2754887476411,99.3886413574219,53.8127811770917,0.0177167005915164,11.9881628362203,NA,NA,NA,NA,6.81958389,2.05,16,79.095,76.607,81.536,NA,NA,NA,NA,2.25424091461721,"Americas","South America"
"275","CHL","CHILE",2011,10,1,14487.3927832032,103.170486450195,NA,94.9600067138672,95.1889495849609,94.8,3.62618323583881,NA,NA,52.2,18.9360959983723,17351816,50.2735160400502,99.588193,54.3697640865635,0.0202996901928584,12.1645185437385,97,97,97,NA,6.79947519,2.23,16,79.236,76.882,81.543,7.75035284299,0.872496545314789,NA,NA,2.2636127719888,"Americas","South America"
"276","CHL","CHILE",2012,10,1,15241.9069981119,103.369781494141,NA,97.2925567626953,97.5218200683594,94.51162,3.27493353961752,NA,NA,55.1,18.9910595532311,17519119,50.2700078851002,99.8582229614258,56.2982132532287,0.0339242699071752,9.05442637303188,NA,NA,NA,NA,7.01951265,2.18,16,79.221,76.901,81.508,NA,NA,NA,NA,2.04588025146131,"Americas","South America"
"277","CHL","CHILE",2013,10,1,15683.5486369155,102.084899902344,NA,97.3715972900391,96.6104583740234,93.65419,3.47337532789926,NA,NA,58,17.4587728968776,17687006,50.2663395791046,99.6,57.2209852364053,0.0371419227856785,7.66232423505302,96,96,96,NA,7.47552681,2.18,16,79.551,77.302,81.763,7.0777220713,0.872658669948578,NA,NA,1.99462247217943,"Americas","South America"
"278","CHL","CHILE",2014,10,1,14529.6767206336,101.930870056152,NA,98.1463394165039,98.1872329711914,93.42186,3.94662062999462,NA,NA,61.1,17.0445012148873,17864195,50.2632668306632,99.9953384399414,57.1528758804213,0.0299545823134528,6.87780503013052,NA,NA,NA,NA,7.84150171,2.13,15,79.714,77.414,81.983,NA,NA,NA,NA,1.96710687686468,"Americas","South America"
"279","CHL","CHILE",2015,10,1,13433.9202987032,101.712509155273,NA,97.9075088500977,97.6334915161133,93.43477,3.7094042753649,NA,NA,76.6,17.5460829269259,18047625,50.2623475388036,99.714844,58.3447093583013,0.00702175038442219,4.04461870413776,97,97,97,NA,8.3513937,2.15,16,80.008,77.689,82.297,NA,0.872884392738342,NA,NA,1.90962335490079,"Americas","South America"
"280","CHL","CHILE",2016,10,1,13649.8520452803,101.585189819336,NA,98.9493789672852,97.8263931274414,94.0068,4.19908937129196,NA,NA,83.6,17.4689644143561,18267221,50.2623360170658,100,58.9826363326027,0.00716567782254964,3.20569572328577,NA,NA,NA,NA,8.55767059,2.13,16,80.295,78.008,82.549,NA,NA,NA,NA,1.92415844831483,"Americas","South America"
"281","CHL","CHILE",2017,10,1,14879.9086227187,101.396278381348,NA,98.7593078613281,97.52880859375,94.74067,4.28097161377037,NA,NA,82.3,17.5057946834574,18558868,50.2609992301793,NA,58.2768071532191,0.00833339168997084,5.30261792520974,96,96,96,NA,9.090518,2.12,17,80.61,78.401,82.783,NA,0.873247861862183,NA,NA,1.94059253045695,"Americas","South America"
"282","CHL","CHILE",2018,10,1,15659.4808675628,101.538017272949,NA,98.5979690551758,97.6894683837891,NA,3.92743592461123,NA,NA,84.9,18.3955244984111,18893191,50.2591727495463,NA,58.0012686596891,0.0122096396579944,5.83707726201581,NA,NA,NA,NA,9.15040398,2.07,18,80.559,78.323,82.776,NA,NA,NA,NA,1.87761395663911,"Americas","South America"
"283","CHL","CHILE",2019,NA,1,14495.716721687,101.193206787109,NA,97.9192810058594,96.9540100097656,NA,3.987812171379,NA,NA,85,17.7188527688584,19197744,50.2589601288026,NA,58.8831754600692,0.01138461169495,2.56889266052365,NA,NA,NA,NA,9.29919815,2.04,17,80.324,78.098,82.549,NA,NA,NA,NA,1.86261660464315,"Americas","South America"
"284","CHL","CHILE",2020,NA,1,13114.815470545,99.7043991088867,NA,98.3813171386719,97.5408630371094,NA,4.04542684409947,NA,NA,87.5,16.1961693332108,19370624,50.268829749625,NA,56.3446145785556,0.00734834195127083,5.48716936741024,NA,NA,NA,NA,9.68910599,2.03,14,79.349,76.76,82.031,NA,NA,NA,NA,2.06377550015856,"Americas","South America"
"285","COL","COLOMBIA",1960,7,1,258.304433616071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15606209,50.2043769886716,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57554721832275,NA,56.609,54.775,58.459,NA,NA,NA,NA,1.88432347552997,"Americas","South America"
"286","COL","COLOMBIA",1961,7,1,282.099440509948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16095203,50.1808520215619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.203,55.39,59.028,NA,NA,NA,NA,2.1432563032116,"Americas","South America"
"287","COL","COLOMBIA",1962,7,1,298.543861741321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16599029,50.1567320688898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.737,55.964,59.518,NA,NA,NA,NA,3.09941520467836,"Americas","South America"
"288","COL","COLOMBIA",1963,7,1,282.588330302742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17113823,50.1320102392078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.296,56.556,60.04,NA,NA,NA,NA,3.5151403758673,"Americas","South America"
"289","COL","COLOMBIA",1964,7,1,338.675935298365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17637411,50.1072011079177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.77,57.029,60.514,NA,NA,NA,NA,3.18080357142857,"Americas","South America"
"290","COL","COLOMBIA",1965,7,1,317.064563351518,NA,NA,NA,NA,NA,27.2864039148261,NA,NA,NA,NA,18169050,50.0825662366809,NA,46.4621081867478,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,57.533,60.963,NA,NA,NA,NA,3.19094692172311,"Americas","South America"
"291","COL","COLOMBIA",1966,7,1,290.253385958132,NA,NA,NA,NA,NA,26.6084464760865,NA,NA,NA,NA,18702688,50.0581333580571,NA,46.7803779763935,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.713,58.013,61.414,NA,NA,NA,NA,3.16524479704396,"Americas","South America"
"292","COL","COLOMBIA",1967,7,1,302.832507824134,NA,NA,NA,NA,NA,26.8922181198523,NA,NA,NA,NA,19235618,50.0347532374577,NA,45.9362870396668,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.15,58.431,61.872,NA,NA,NA,NA,3.1173645631477,"Americas","South America"
"293","COL","COLOMBIA",1968,7,1,301.526502784249,NA,NA,NA,NA,NA,26.8593849766225,NA,NA,NA,NA,19766796,50.0134139095387,NA,46.194723074705,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.572,58.812,62.336,NA,NA,NA,NA,2.38537248109852,"Americas","South America"
"294","COL","COLOMBIA",1969,7,1,317.868798055367,NA,NA,NA,NA,NA,25.8672848345983,NA,NA,NA,NA,20291942,49.9947195785756,NA,47.1466418444794,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.031,59.192,62.873,NA,NA,NA,NA,2.05492415707552,"Americas","South America"
"295","COL","COLOMBIA",1970,7,1,345.879101568471,106.750198364258,NA,60.7868995666504,37.2495803833008,NA,25.087370450711,NA,NA,NA,NA,20811782,49.9787956648787,NA,47.5438358640636,0.453852135192152,0.971130535161595,NA,NA,NA,NA,NA,2.09730005264282,NA,61.465,59.545,63.39,NA,NA,NA,NA,2.25954658431875,"Americas","South America"
"296","COL","COLOMBIA",1971,7,1,366.825167940364,109.75316619873,NA,49.6710014343262,55.7984809875488,NA,23.5191101189331,NA,NA,NA,NA,21319096,49.965362041366,NA,49.2667718717524,0.685517417606044,1.23438280998411,NA,NA,NA,NA,NA,NA,NA,62.005,60.011,64.009,NA,NA,NA,NA,3.37417409711976,"Americas","South America"
"297","COL","COLOMBIA",1972,7,1,397.41211740514,110.499519348145,NA,50.0784606933594,57.0988616943359,NA,24.1306021707258,NA,NA,NA,NA,21819563,49.9542360220505,NA,47.7659877435211,0.657317983358433,1.29333669655888,NA,NA,NA,NA,NA,NA,NA,62.53,60.471,64.604,NA,NA,NA,NA,1.96719582300512,"Americas","South America"
"298","COL","COLOMBIA",1973,7,1,462.064375734059,113.389991760254,NA,53.0125885009766,60.8438301086426,NA,24.1289685803586,NA,NA,NA,NA,22325374,49.9451744906939,NA,45.8405987826945,0.92942316517958,1.76450005369904,NA,NA,NA,NA,NA,NA,NA,62.991,60.839,65.166,NA,NA,NA,NA,1.69024510610298,"Americas","South America"
"299","COL","COLOMBIA",1974,8,1,541.749901587091,113.525741577148,NA,53.3970108032227,62.0699195861816,NA,24.3821033301901,NA,NA,NA,NA,22833469,49.9377558442828,NA,46.1058861481959,3.98291235195913,4.75675236217101,NA,NA,NA,NA,NA,NA,NA,63.497,61.258,65.769,NA,NA,NA,NA,1.57578013524412,"Americas","South America"
"300","COL","COLOMBIA",1975,8,1,561.098036100584,115.937042236328,NA,NA,NA,NA,23.8864697808979,NA,NA,NA,NA,23344644,49.9316310014567,NA,47.6139696081045,3.33821480333793,4.63550477940996,NA,NA,NA,NA,NA,NA,NA,64.012,61.677,66.388,NA,NA,NA,NA,1.74026807533756,"Americas","South America"
"301","COL","COLOMBIA",1976,8,1,643.007914496566,119.248352050781,NA,NA,NA,NA,23.6286095402709,NA,NA,NA,NA,23858810,49.9265323825232,NA,46.1292201326394,2.86098892003378,3.98023301354462,NA,NA,NA,NA,NA,NA,NA,64.642,62.219,67.11,NA,NA,NA,NA,1.49360287072351,"Americas","South America"
"302","COL","COLOMBIA",1977,8,1,798.203021638873,122.394218444824,NA,NA,NA,NA,25.0470302180498,NA,NA,NA,NA,24393494,49.9225633719153,NA,45.0400751924852,1.78535540238928,2.76586869988934,NA,NA,NA,NA,NA,NA,NA,65.237,62.723,67.79,NA,NA,NA,NA,1.43848721422287,"Americas","South America"
"303","COL","COLOMBIA",1978,8,1,932.392695058624,125.74813079834,NA,NA,NA,NA,23.0404612710242,NA,NA,NA,NA,24950337,49.9206163026976,NA,47.2582895632373,1.56559233732864,2.45162230150973,NA,NA,NA,NA,NA,NA,NA,65.827,63.193,68.508,NA,NA,NA,NA,1.55031940977911,"Americas","South America"
"304","COL","COLOMBIA",1979,8,1,1095.0313839164,128.189224243164,NA,NA,NA,NA,21.4658774226815,NA,NA,NA,NA,25515626,49.9213305603398,NA,49.0237774190645,3.25082063533461,4.31749348621964,NA,NA,NA,NA,NA,NA,NA,66.162,63.402,68.984,NA,NA,NA,NA,1.67392876970441,"Americas","South America"
"305","COL","COLOMBIA",1980,8,1,1279.50116658241,123.266937255859,NA,NA,NA,NA,19.3599007048185,NA,NA,NA,NA,26104498,49.924162494908,NA,48.8278355803512,3.40244588319501,4.87046442956039,NA,NA,NA,NA,NA,1.56410002708435,NA,66.693,63.855,69.601,NA,NA,NA,NA,1.83012164926257,"Americas","South America"
"306","COL","COLOMBIA",1981,8,1,1362.18332520058,124.44450378418,NA,NA,NA,NA,19.2477404120391,NA,NA,NA,NA,26713267,49.9282322899704,NA,50.3086838483276,2.79806453723812,3.96009110273866,NA,NA,NA,NA,NA,NA,NA,67.189,64.268,70.185,NA,NA,NA,NA,1.75512036191792,"Americas","South America"
"307","COL","COLOMBIA",1982,8,1,1425.39936771371,115.243789672852,NA,69.4246215820312,76.6847763061523,72.869,18.7651213431477,NA,NA,NA,NA,27338331,49.9326549939225,NA,50.7146924395887,1.67230460563661,2.80472484483233,NA,NA,NA,NA,NA,NA,NA,67.861,64.912,70.87,NA,NA,NA,NA,1.71385095903576,"Americas","South America"
"308","COL","COLOMBIA",1983,8,1,1383.7924605368,115.571449279785,NA,71.8847198486328,79.7424163818359,NA,18.7138952836759,NA,NA,NA,NA,27988173,49.9379094899153,NA,50.8059068732018,2.43966813941097,3.42751874293806,NA,NA,NA,NA,NA,NA,NA,68.121,65.108,71.211,NA,NA,NA,NA,2.21993752742179,"Americas","South America"
"309","COL","COLOMBIA",1984,8,1,1335.52821812362,114.637062072754,NA,73.1449584960938,79.8749084472656,71.16851,17.4089297678982,NA,NA,NA,NA,28642690,49.9455340942326,NA,49.8253895156958,2.66352851984923,3.5938946568258,NA,NA,NA,NA,NA,NA,NA,68.308,65.208,71.508,NA,NA,NA,NA,2.32589496393177,"Americas","South America"
"310","COL","COLOMBIA",1985,8,1,1192.21877479377,113.490242004395,NA,68.154296875,75.3509368896484,70.04073,16.9906943035106,NA,NA,NA,NA,29268470,49.9565898061433,NA,48.1553230311709,2.92183566367263,3.95951373552137,NA,NA,NA,NA,NA,NA,NA,65.359,62.353,68.519,NA,NA,NA,NA,2.05401660934215,"Americas","South America"
"311","COL","COLOMBIA",1986,8,1,1169.46212069392,110.299293518066,NA,76.4918594360352,73.9904479980469,68.0572,17.4769253071175,NA,NA,NA,NA,29879112,49.9716407244084,NA,45.5796118890576,2.14754362376945,3.10535994984469,NA,NA,NA,NA,NA,NA,NA,68.303,64.869,71.905,NA,NA,NA,NA,1.94461959115846,"Americas","South America"
"312","COL","COLOMBIA",1987,8,1,1192.58828638182,111.201721191406,NA,71.7166595458984,78.3686904907227,68.84319,18.0637386666618,NA,NA,NA,NA,30499467,49.9910916478937,NA,46.2691208294086,4.29296249771919,5.14044865983841,NA,NA,NA,NA,NA,NA,NA,68.166,64.543,71.999,NA,NA,NA,NA,1.98313541641877,"Americas","South America"
"313","COL","COLOMBIA",1988,8,1,1259.6174112078,110.353042602539,NA,71.0503387451172,77.6327590942383,68.74748,16.7492942839987,NA,NA,NA,NA,31130524,50.0145773325242,NA,46.5686466721471,2.8758638419425,4.02186465581087,NA,NA,NA,NA,NA,NA,NA,68.301,64.519,72.323,NA,NA,NA,NA,2.19924475548319,"Americas","South America"
"314","COL","COLOMBIA",1989,8,1,1244.3269459081,109.623687744141,NA,70.3490524291992,76.8338775634766,68.86982,16.0571909914629,NA,NA,NA,NA,31776279,50.040514499527,NA,46.7576443217888,4.66461024743611,5.89175959366568,NA,NA,NA,NA,NA,1.25109994411469,NA,68.616,64.711,72.782,NA,NA,NA,NA,2.18818380743982,"Americas","South America"
"315","COL","COLOMBIA",1990,8,1,1474.8455285342,109.06559753418,NA,65.1683807373047,88.9537963867188,NA,17.0667810007027,NA,NA,0,NA,32440069,50.0690565753438,89.9,48.3031645256986,5.85725180474062,6.90290637643892,NA,NA,NA,NA,NA,1.3667000532,NA,68.701,64.593,73.109,NA,NA,NA,NA,1.86015929954807,"Americas","South America"
"316","COL","COLOMBIA",1991,9,1,1499.71104164399,109.327987670898,NA,72.4489517211914,79.0676498413086,71.93849,17.4547981612428,NA,NA,NA,NA,33098372,50.1009581347095,90.760009765625,48.6349665306718,3.02073717145768,4.19951137793811,NA,NA,NA,NA,NA,NA,NA,68.772,64.512,73.365,NA,NA,NA,NA,1.85348178319724,"Americas","South America"
"317","COL","COLOMBIA",1992,9,1,1729.66397332384,113.486427307129,NA,77.9148178100586,90.9681930541992,79.96265,16.7939433917586,NA,NA,NA,NA,33760571,50.1356256641623,91.1531982421875,51.2154841670251,2.83229170281085,3.65200984470421,NA,NA,NA,NA,NA,NA,NA,68.764,64.388,73.499,NA,NA,NA,NA,2.10667794255338,"Americas","South America"
"318","COL","COLOMBIA",1993,9,1,1930.05976548029,114.115188598633,NA,81.4596786499023,88.7521896362305,80.63068,14.9678292386502,NA,NA,NA,NA,34441473,50.1695339850747,91.543327331543,51.6619302594552,2.45619870164746,2.98064670992827,91,91,91,NA,NA,1.2999999523,NA,69.083,64.815,73.67,NA,NA,NA,NA,2.52526701829097,"Americas","South America"
"319","COL","COLOMBIA",1994,9,1,2325.97557339326,114.210243225098,NA,82.5838394165039,87.1276397705078,81.36268,14.8315378667055,NA,NA,0.107,NA,35127410,50.1995535679972,91.9273452758789,52.8260256465956,1.94674410530817,2.41695103636019,NA,NA,NA,NA,NA,NA,NA,69.422,65.277,73.845,NA,NA,NA,NA,2.50840701347047,"Americas","South America"
"320","COL","COLOMBIA",1995,7,1,2583.34991436018,114.107231140137,NA,86.1932678222656,90.9303131103516,84.46672,14.0180659651442,NA,NA,0.188,NA,35804662,50.2260320178417,91.2,53.9334397761113,2.53983784015495,3.12840978420135,NA,NA,NA,28.2850284576416,NA,NA,NA,69.81,65.781,74.079,NA,NA,86.3406300544739,72.6329386234283,2.83162658057701,"Americas","South America"
"321","COL","COLOMBIA",1996,7,1,2664.45625558215,118.326477050781,NA,87.5032730102539,91.7726135253906,89.27669,12.768819026019,NA,NA,0.33,NA,36462745,50.2504309604346,92.6647720336914,57.2160632200197,3.29062171473192,3.72384039434735,91,91,91,NA,NA,1.4600000381,NA,70.209,66.19,74.456,NA,0.71249133348465,NA,NA,4.44539325396431,"Americas","South America"
"322","COL","COLOMBIA",1997,7,1,2873.20018821653,NA,NA,NA,NA,NA,12.6064711492187,NA,NA,0.551,NA,37121149,50.2737415193225,93.012077331543,58.394433716949,2.73078985975652,3.06670230612638,NA,NA,NA,NA,NA,NA,NA,70.632,66.61,74.87,NA,NA,NA,NA,2.80178788575936,"Americas","South America"
"323","COL","COLOMBIA",1998,7,1,2605.99938059023,121.07396697998,NA,93.0022811889648,97.2524032592773,92.11651,13.2357896548033,NA,NA,1.13,13.7437321544523,37792165,50.2961261944109,93.3410263061524,58.9164164269976,1.79752139116737,2.05430024171781,NA,NA,NA,NA,NA,NA,NA,70.924,66.887,75.171,NA,NA,NA,NA,3.44098574204708,"Americas","South America"
"324","COL","COLOMBIA",1999,7,1,2243.64204956242,120.606903076172,NA,94.2993698120117,98.8659973144531,93.73617,13.0007715171454,NA,NA,1.7,13.4769212818618,38454863,50.3184967789379,93.6485595703125,58.2248501228895,3.89182280764251,4.32181182919172,NA,NA,NA,NA,NA,NA,NA,70.913,66.866,75.175,NA,0.720259964466095,NA,NA,3.76274205786296,"Americas","South America"
"325","COL","COLOMBIA",2000,7,1,2555.00751039968,124.298286437988,NA,98.8298187255859,101.64225769043,93.89445,8.3057195333068,21.17683,NA,2.21,11.219754185325,39089934,50.3424206344273,95.2,57.1943739779697,5.13691457442314,5.79241275178545,NA,NA,NA,21.4205455780029,5.63529348,NA,37,70.905,66.76,75.289,NA,0.722279727458954,87.7593040466309,78.0431509017944,3.03168353865852,"Americas","South America"
