"countrycode","country","year","polity5","democracy","gdppc","military","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","oda","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","un_continent_name","un_region_name","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_libdem","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"MDA","MOLDOVA",1993,5,1,796.989388848336,0.530067157581448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2975966,53.5013743641023,95.9802474975586,NA,NA,NA,49090000.1525879,NA,NA,NA,NA,NA,12.4827003479,NA,66.66,62.712,70.356,NA,NA,NA,NA,"Europe","Eastern Europe",0.626,0.476,1.45,0.44,-0.062,2.025,-1.508,0.537,-1.536,0,0.143,0.857,0.143,0.714,0,0,0.143,0.143,0.286,0.571,0.571,0.429,0.143,0.372,0.391,-0.211,0.807,0.416,-0.696,-0.826,1.742,1.822,-0.94,1.868,0.535,1.509,-0.216,1.411,-0.367,-0.264,0.255,0.468
"MDA","MOLDOVA",1994,7,1,573.798647201304,0.773794067290296,NA,NA,NA,NA,NA,NA,NA,NA,0.000825,NA,2966745,53.4963581786902,96.3255233764648,NA,NA,NA,86239997.8637695,NA,NA,NA,NA,NA,12.2215003967,NA,66.319,62.359,70.052,NA,NA,NA,NA,"Europe","Eastern Europe",0.67,0.743,1.45,0.44,-0.062,2.025,-1.508,0.179,-1.536,0,0.143,0.857,0.143,0.714,0,0,0.142,0.142,0.286,0.571,0.571,0.429,0.143,0.407,0.473,-0.889,0.467,-0.389,-0.696,-1.088,1.742,1.247,-0.94,1.868,0.535,0.712,-0.993,1.411,-0.367,-0.264,0.255,0.594
"MDA","MOLDOVA",1995,7,1,593.593177049161,0.925966651311053,NA,NA,NA,NA,NA,29.2735097145476,NA,NA,0.00346,NA,2953200,53.5001158757477,96.6616287231445,33.1450380147892,0.0198602406699322,0.296026513447815,93580001.8310547,NA,NA,NA,NA,NA,12.2100000381,NA,66.218,62.229,69.998,NA,NA,NA,NA,"Europe","Eastern Europe",0.67,0.743,1.45,0.44,-0.062,2.025,-1.508,0.179,-1.536,0,0.286,0.857,0.286,0.714,0,0.143,0,0,0.286,0.571,0.571,0.429,0.143,0.409,0.517,-0.559,0.592,-0.389,-0.696,-1.088,1.742,1.247,-0.94,0.786,0.535,0.712,-0.993,1.411,-0.611,-0.553,-0.138,0.632
"MDA","MOLDOVA",1996,7,1,575.145455139019,0.906693656299238,NA,NA,NA,NA,NA,27.484282907914,NA,NA,0.00464,12.0896762347,2947293,53.5137668039609,96.9854888916016,37.5048765242264,0.027368035018493,0.292635675217652,53259998.3215332,NA,NA,NA,NA,NA,12.1300001144,NA,66.248,62.262,70.032,NA,NA,NA,NA,"Europe","Eastern Europe",0.67,0.743,1.45,0.44,-0.062,2.025,-1.508,0.179,-1.536,0,0.286,0.857,0.286,0.714,0,0.143,0,0,0.286,0.571,0.571,0.429,0.143,0.409,0.517,-0.559,0.592,-0.395,-0.696,-1.088,1.742,1.247,-0.94,0.786,0.535,0.712,-0.993,1.411,-0.611,-0.553,-0.138,0.632
"MDA","MOLDOVA",1997,7,1,657.29213459795,0.90277252095021,NA,NA,NA,NA,NA,25.9637937753554,NA,NA,0.0281,18.2831060982003,2936413,53.5359351703509,97.2940521240234,38.325149504176,0.0178195291815185,0.262545841972771,99197616.5771484,NA,NA,NA,NA,NA,11.6199998856,NA,66.484,62.5,70.264,NA,NA,NA,NA,"Europe","Eastern Europe",0.67,0.743,1.45,0.44,-0.062,2.025,-1.508,0.179,-1.536,0,0.286,0.857,0.286,0.714,0,0.143,0,0,0.286,0.571,0.571,0.429,0.143,0.412,0.515,-0.874,0.592,-0.395,-0.696,-1.088,1.742,1.247,-0.94,0.786,0.535,0.712,-0.993,1.411,-0.611,-0.553,-0.055,0.631
"MDA","MOLDOVA",1998,7,1,578.734627562193,0.624855228169175,NA,NA,NA,NA,NA,25.7680868456683,NA,NA,0.261,18.0802408389372,2935227,53.5646722612333,97.5842666625977,43.3002419505218,0.00595280295942445,0.22036155853904,62887718.2006836,NA,NA,NA,NA,NA,11.2299995422,NA,66.84,62.878,70.586,NA,0.363942801952362,NA,NA,"Europe","Eastern Europe",0.685,1.107,0.945,0.242,-0.062,2.025,-1.508,0.475,-1.536,0,0.286,0.857,0.429,0.714,0,0.143,0,0.143,0.286,0.714,0.571,0.429,0.143,0.434,0.47,-0.874,0.592,-0.638,-0.696,-0.612,1.742,1.247,-0.94,0.786,0.535,0.712,-0.993,1.411,0.576,-0.145,-0.055,0.657
"MDA","MOLDOVA",1999,7,1,399.499818596336,0.511299142949014,NA,NA,NA,NA,NA,24.8810986016861,NA,NA,0.601,15.0573539668779,2930622,53.6003216294646,97.8530654907227,49.499657267257,0.0245114225787651,0.351298723227498,166878036.499023,NA,NA,NA,NA,NA,8.1899995804,NA,67.205,63.233,70.953,NA,0.372688770294189,NA,NA,"Europe","Eastern Europe",0.685,1.107,0.945,0.749,-0.062,2.025,-1.508,0.475,-1.536,0,0.143,0.857,0.429,0.714,0,0.143,0,0.143,0.286,0.714,0.571,0.429,0.143,0.45,0.388,1.014,1.384,-0.638,-0.475,-0.457,1.742,1.247,-0.94,0.786,0.535,0.712,-0.757,1.411,1.113,0.456,0.405,0.488
"MDA","MOLDOVA",2000,7,1,440.538683980372,0.395141963645816,NA,NA,NA,NA,89.1081,25.409321530594,26.5,NA,1.28285,14.7257496118183,2924668,53.6431933573965,98.0854339599609,45.3431424262767,0.0462293945531825,0.314995330975289,200321716.308594,96.6500015258789,97.9800033569336,95.4899978637695,NA,5.92687273,6.09,70,67.462,63.481,71.218,NA,0.377427995204926,NA,NA,"Europe","Eastern Europe",0.626,0.749,0.945,0.749,-0.062,2.025,-0.929,0.475,-1.536,0,0.286,0.857,0.714,0.714,0,0.143,0,0.143,0.286,0.714,0.571,0.429,0.143,0.437,0.421,-0.188,1.384,-0.638,-0.475,-0.457,1.414,1.247,-0.94,0.786,0.535,0.712,-0.757,1.411,0.796,0.178,0.405,0.584
"MDA","MOLDOVA",2001,8,1,507.404076252819,0.402592295464743,NA,NA,NA,NA,92.52591,22.4200406780956,NA,NA,1.48781,12.1712003093085,2918135,53.685810915635,98.3171081542969,45.9236688117086,0.027932952617252,0.215340731521014,196013473.510742,NA,NA,NA,NA,6.23449755,5.98,87,67.672,63.677,71.445,NA,0.363532334566116,NA,NA,"Europe","Eastern Europe",0.493,0.183,0.397,-0.374,-0.228,2.025,-1.708,0.091,-1.536,0,0.286,0.857,0.714,0.714,0,0.143,0,0,0.286,0.571,0.714,0.429,0.143,0.346,0.548,-0.388,0.731,-1,-1.108,-0.99,1.414,1.373,-1.166,1.501,0.271,0.353,-1.299,0.599,-1.48,-0.255,0.618,0.589
"MDA","MOLDOVA",2002,8,1,570.799866188293,0.419846605695363,NA,NA,NA,NA,91.36379,21.0218294511342,23.7,NA,3.78724,12.8813543692286,2911385,53.7278577547431,99,47.9359774298987,0.0246158649690204,0.227964199126278,227556655.883789,NA,NA,NA,NA,7.40437651,5.9,92,67.793,63.783,71.582,NA,0.36783966422081,NA,NA,"Europe","Eastern Europe",0.493,0.183,0.397,-0.374,-0.228,2.025,-1.708,0.56,-1.536,0,0.286,0.857,0.714,0.714,0,0.143,0,0.143,0.429,0.571,0.857,0.429,0.143,0.374,0.501,-0.388,0.731,-1,-1.285,-1.41,1.607,1.373,-1.166,1.501,0.271,0.353,-1.539,0.829,0.748,0.549,0.179,0.634
"MDA","MOLDOVA",2003,8,1,682.319095965299,0.416381264465176,NA,NA,NA,NA,92.66273,18.3282016003476,NA,NA,7.40754,14.6728701256381,2903198,53.7735568024769,98.7500762939453,48.5114051920779,0.0230683030184434,0.260076624122249,173073242.1875,NA,NA,NA,NA,7.02227592,5.88,106,67.9,63.862,71.718,NA,0.38224858045578,NA,NA,"Europe","Eastern Europe",0.493,0.183,0.397,-0.374,-0.228,2.025,-1.708,0.56,-1.536,0,0.286,0.857,0.714,0.714,0,0.143,0,0.143,0.429,0.571,0.857,0.429,0.143,0.374,0.501,-0.388,0.731,-1,-1.285,-1.41,1.607,1.373,-1.166,1.501,0.271,0.353,-1.539,0.829,0.748,0.549,0.179,0.634
"MDA","MOLDOVA",2004,8,1,897.178494749468,0.360979036536125,NA,NA,NA,NA,92.37394,17.5867382617383,20.8,NA,10.6294,16.3573926073926,2896023,53.8082556295066,99.1,49.8806943056943,0.0224885889043192,0.211322275281976,159280670.166016,NA,NA,NA,NA,8.97114944,5.71,120,68.017,63.936,71.876,NA,0.37195411324501,NA,NA,"Europe","Eastern Europe",0.493,0.183,0.397,-0.374,-0.228,2.025,-1.708,0.56,-1.536,0,0.286,0.857,0.571,0.714,0,0.143,0,0.143,0.429,0.571,0.857,0.429,0.143,0.378,0.501,-0.388,0.731,-1,-1.285,-1.41,1.607,1.373,-1.166,1.501,0.271,0.353,-1.539,0.829,0.748,0.549,0.179,0.634
"MDA","MOLDOVA",2005,9,1,1034.39197746993,0.400235101204801,NA,NA,NA,NA,90.98955,16.3997954955912,NA,NA,14.6303,18.4853394242006,2888985,53.7896476243078,98.6,50.4115505152449,0.0375729585706165,0.194137366155948,214845291.137695,NA,NA,NA,12.8361186981201,9.55814838,5.76,130,68.197,64.067,72.102,NA,0.364089697599411,99.7098326683044,93.1704521179199,"Europe","Eastern Europe",0.493,0.183,0.397,-0.374,-0.228,2.025,-1.708,0.56,-1.536,0,0.25,0.75,0.625,0.75,0,0.125,0,0,0.375,0.5,0.75,0.375,0.25,0.342,0.482,0.548,0.731,-0.839,-1.285,-1.41,1.607,1.373,-0.895,1.501,0.271,0.353,-1.539,0.829,0.748,0.549,0.179,0.565
"MDA","MOLDOVA",2006,9,1,1183.02481442894,0.48263447637712,NA,NA,NA,NA,87.78561,14.4988760781159,18,NA,19.6206,19.5712115118202,2880967,53.7332874983807,99.4096374511719,52.6490324887161,0.0298150598802193,0.297372393044233,270997375.488281,NA,NA,NA,NA,10.54445267,5.73,129,68.423,64.246,72.385,NA,0.41885581612587,NA,NA,"Europe","Eastern Europe",0.505,0.219,0.397,-0.374,-0.228,2.025,-1.935,0.56,-1.747,0,0.25,0.75,0.625,0.625,0,0.125,0,0,0.375,0.5,0.75,0.375,0.25,0.341,0.479,0.526,0.731,-0.839,-1.285,-1.315,1.607,1.373,-0.895,1.501,0.271,0.353,-1.539,0.829,0.748,0.549,0.179,0.561
"MDA","MOLDOVA",2007,9,1,1531.21618590748,0.516193541658915,NA,NA,NA,NA,87.5708,9.98297024143739,NA,NA,20.45,20.5665356541269,2874299,53.684274481253,99.6332931518555,55.9735991016283,0.0519331771812052,0.199605642635997,296092010.498047,NA,NA,NA,NA,11.02066803,5.68,127,68.674,64.449,72.693,NA,0.422230124473572,NA,NA,"Europe","Eastern Europe",0.499,0.219,0.397,-0.173,-0.261,2.025,-1.625,0.56,-1.747,0,0.25,0.75,0.625,0.75,0,0.125,0,0,0.375,0.5,0.75,0.375,0.25,0.342,0.478,0.526,0.731,-0.839,-1.285,-1.315,1.607,1.373,-0.895,1.563,0.271,0.353,-1.539,0.829,0.748,0.549,0.179,0.561
"MDA","MOLDOVA",2008,9,1,2110.55305353857,0.6085356171256,NA,NA,NA,NA,87.71829,8.8109341724675,15.1,NA,23.39,20.4459489526716,2868833,53.642633096133,99.8194274902344,56.4299847430152,0.104253032464958,0.22497712039963,310992706.298828,NA,NA,NA,NA,10.94920063,5.77,119,69,64.74,73.06,NA,0.423267811536789,NA,NA,"Europe","Eastern Europe",0.51,0.266,0.397,-0.173,-0.261,2.025,-1.625,0.56,-1.528,0,0.25,0.75,0.625,0.75,0,0.125,0,0,0.375,0.5,0.75,0.375,0.25,0.342,0.475,0.526,0.731,-0.839,-1.285,-1.315,1.607,1.373,-0.895,1.514,0.271,0.353,-1.539,0.829,0.748,0.549,0.179,0.561
"MDA","MOLDOVA",2009,9,1,1898.43975710988,0.457886649076119,NA,91.97,NA,NA,87.51561,8.49746275029227,NA,NA,27.5,17.6853133213094,2865213,53.6083222483346,99.9363021850586,60.0497721298214,0.0709039203172028,0.207982951961716,265570739.746094,NA,NA,NA,NA,13.6766243,5.92,122,69.406,65.108,73.507,NA,0.413761466741562,NA,NA,"Europe","Eastern Europe",0.548,0.375,0.568,0.314,-0.062,2.025,-1.102,0.56,-1.528,0,0.25,0.75,0.625,0.625,0,0.125,0,0.125,0.375,0.625,0.625,0.375,0.25,0.357,0.424,0.952,1.168,-0.709,-0.808,-0.793,1.738,1.014,-0.895,1.514,0.271,0.353,-1.26,1.19,1.241,0.742,0.066,0.538
"MDA","MOLDOVA",2010,9,1,2436.79935102421,0.262879174562087,93.5407792138963,NA,91.3397961720109,92.6536810137187,87.59101,11.1612572325879,12.3,NA,29.68,15.1606407229695,2862354,53.5799235185329,99.9860610961914,54.5367158254819,0.0410121464400827,0.13247898619691,442494689.941406,NA,NA,NA,NA,10.13112831,6.06,115,69.876,65.545,74.011,NA,0.421206653118134,NA,NA,"Europe","Eastern Europe",0.803,1.47,1.837,1.907,0.541,2.182,-1.001,1.084,-0.674,0,0.25,0.75,0.75,0.625,0,0.125,0,0.25,0.25,0.75,0.5,0.5,0.125,0.507,0.32,1.089,1.585,-0.277,-0.848,-0.484,1.986,1.355,-0.39,1.741,0.746,0.571,-1.188,1.554,1.963,1.059,0.365,0.497
"MDA","MOLDOVA",2011,9,1,2941.36224066021,0.272949600366091,93.6029804526123,NA,91.9754977029096,90.1737535074466,87.81111,11.3842525996445,NA,NA,32.07,15.2403272229961,2860699,53.5538247631749,99.9986038208008,53.572447894711,0.0658151040070292,0.168687807572078,468497497.558594,NA,NA,NA,NA,9.09670353,6.19,120,70.173,65.818,74.341,NA,0.567944467067719,NA,NA,"Europe","Eastern Europe",0.803,1.47,1.837,1.907,0.541,2.182,-0.961,1.084,-0.674,0,0.25,0.75,0.75,0.75,0,0.125,0,0.25,0.25,0.75,0.5,0.5,0.125,0.563,0.315,1.089,1.585,-0.277,-0.848,-0.484,1.986,1.355,-0.39,1.741,0.746,0.571,-1.188,1.554,1.963,1.059,0.365,0.451
"MDA","MOLDOVA",2012,9,1,3044.8084324815,0.27407991661782,93.7979704671729,NA,89.3352812271731,89.9617113367738,87.92876,10.4481727207152,9.4,NA,34.65,15.5953463406884,2860324,53.5262030645257,100,54.4511648315395,0.0520121651564088,0.168529747001159,507601623.535156,NA,NA,NA,14.6269054412842,9.13962078,6.36,128,70.344,65.966,74.55,NA,0.424821585416794,99.1699516773224,96.6485202312469,"Europe","Eastern Europe",0.825,1.628,1.837,1.733,0.602,2.182,-1.032,1.084,-0.674,0,0.25,0.75,0.75,0.75,0,0.125,0,0.25,0.25,0.75,0.5,0.5,0.125,0.554,0.304,1.292,1.585,-0.277,-0.848,-0.484,2.141,1.355,-0.39,1.741,0.746,0.571,-1.093,1.554,2.077,1.121,0.465,0.419
"MDA","MOLDOVA",2013,9,1,3321.04397795719,0.281261545863777,93.7649180861452,NA,93.3465156049594,92.6968838526912,87.85464,11.550361937388,NA,NA,37.44,15.4696360019738,2859558,53.4969833410488,100,52.7992027050012,0.0398922117138423,0.282675631947635,378530670.166016,NA,NA,NA,NA,8.68300343,6.09,133,70.291,65.882,74.554,NA,0.430023014545441,NA,NA,"Europe","Eastern Europe",0.793,1.485,1.575,1.733,0.602,2.182,-1.115,1.084,-0.674,0,0.25,0.75,0.75,0.75,0,0.125,0,0.25,0.25,0.75,0.5,0.5,0.125,0.527,0.304,1.12,1.896,-0.277,-0.962,-0.554,1.912,1.355,-0.607,1.741,1.08,0.754,-1.26,1.554,1.986,1.296,0.418,0.435
"MDA","MOLDOVA",2014,9,1,3289.95758568777,0.293185445408591,107.431409833521,NA,108.597227521302,109.71714711057,87.14635,14.0709569584487,6.5,NA,67,16.8287991530895,2857815,53.5170725300946,100,51.5066274945247,0.0299660461211061,0.305194557556724,565800537.109375,99.3600006103516,99.5999984741211,99.1399993896484,NA,8.73206043,6.02,123,70.241,65.8,74.561,NA,0.422470659017563,NA,NA,"Europe","Eastern Europe",0.793,1.485,1.575,1.733,0.602,2.182,-0.126,1.084,-0.674,0,0.25,0.75,0.75,0.75,0,0.125,0,0.25,0.25,0.75,0.5,0.5,0.125,0.518,0.31,0.782,1.852,-0.308,-0.962,-0.554,1.912,1.355,-0.607,1.741,1.08,0.754,-1.26,1.554,1.986,1.296,0.328,0.475
"MDA","MOLDOVA",2015,9,1,2749.55137054338,0.295624500989931,105.727652234967,NA,107.712113781265,106.488302959804,86.85478,12.8212557522034,NA,NA,69,16.2909680870475,2835978,53.5859178306893,100,53.3342064591852,0.0136446165022722,0.329718543865743,369838684.082031,NA,NA,NA,NA,8.50013351,5.72,111,70.118,65.595,74.528,NA,0.43222114443779,NA,NA,"Europe","Eastern Europe",0.738,1.096,1.355,1.371,0.609,2.182,0.446,0.897,-1.059,0,0.25,0.75,0.75,0.75,0,0.125,0,0.25,0.25,0.75,0.5,0.5,0.125,0.474,0.354,0.824,1.679,-0.308,-1.719,-1.19,1.742,1.5,-0.79,1.584,1.004,0.711,-1.55,1.921,1.597,1.299,0.672,0.438
"MDA","MOLDOVA",2016,9,1,2847.08794770479,0.344191282076352,104.469976581506,NA,106.990447835256,106.144164017388,86.88255,12.4797438509487,6.5,NA,71,16.4301183204667,2803186,53.6509117009915,100,53.7937240113846,0.00862196490392666,0.268595627765572,317056762.695313,NA,NA,NA,NA,7.62106228,5.81,111,70.179,65.588,74.65,NA,0.425282299518585,NA,NA,"Europe","Eastern Europe",0.715,1.022,0.953,1.371,0.99,2.182,0.433,0.869,-0.558,0,0.25,0.75,0.75,0.75,0,0.125,0,0.25,0.25,0.75,0.5,0.5,0.125,0.43,0.415,0.653,0.915,-0.364,-1.719,-1.19,1.434,1.565,-0.79,1.989,-0.354,0.376,-1.1,1.921,1.468,1.193,0.885,0.42
"MDA","MOLDOVA",2017,9,1,3453.26727720294,0.324532007174344,103.685761485913,NA,107.657381273776,106.788665879575,86.50643,12.1995910772854,NA,NA,49.9,17.7273904313314,2755189,53.7129818149252,NA,53.1080578877536,0.00923649995277875,0.260534449680804,284720581.054688,NA,NA,NA,NA,7.1278038,5.76,106,70.375,65.72,74.892,NA,0.434828191995621,NA,NA,"Europe","Eastern Europe",0.704,1.022,0.953,0.997,0.749,2.182,0.172,1.435,-0.558,0,0.25,0.75,0.625,0.875,0,0.125,0,0.25,0.25,0.625,0.5,0.375,0.125,0.397,0.415,0.956,0.861,-0.364,-1.1,-0.891,1.026,1.614,-0.79,1.989,-0.034,0.757,-1.241,1.476,1.011,0.525,0.688,0.436
"MDA","MOLDOVA",2018,9,1,4156.44981956646,0.332323743240549,103.337388931903,NA,102.424492685229,101.095441954168,86.31417,10.1468784571365,6.5,NA,50.3,18.014083738484,2707203,53.7676934896709,NA,53.9337913876541,0.0127635798638785,0.262039473546905,293093383.789063,NA,NA,NA,NA,6.70760345,5.75,97,70.236,65.645,74.665,NA,0.437474340200424,NA,NA,"Europe","Eastern Europe",0.704,1.022,0.953,0.997,0.749,2.182,-0.754,1.435,-0.558,0,0.25,0.75,0.625,0.875,0,0.125,0,0.25,0.25,0.625,0.5,0.375,0.125,0.393,0.446,0.956,0.842,-0.364,-1.1,-1.127,0.849,1.614,-0.79,1.734,-0.226,0.582,-1.241,1.476,0.967,0.383,0.736,0.436
"MDA","MOLDOVA",2019,NA,1,4405.33418162155,0.362122379105516,105.074923420813,NA,105.066440143195,99.7059191590539,NA,10.1608126286441,NA,NA,57.7605,17.656290127877,2664224,53.8205182740135,NA,54.6779595310298,0.0102511321031361,0.249756859922812,393052429.199219,NA,NA,NA,NA,6.49662447,5.8,91,70.181,65.575,74.622,NA,0.397683143615723,NA,NA,"Europe","Eastern Europe",0.819,1.552,1.88,0.997,0.749,2.182,-0.65,1.435,-0.558,0,0.143,0.714,0.429,0.714,0,0,0,0.286,0.286,0.571,0.571,0.286,0.143,0.441,0.441,0.947,1.326,-0.558,-1.13,-0.969,0.984,0.76,-0.049,0.759,0.389,0.832,-1.049,1.476,1.185,0.172,0.736,0.446
"MDA","MOLDOVA",2020,NA,1,4375.7788930524,0.385463275729941,106.519975508955,NA,104.209049456331,104.061859511832,NA,9.36669201380178,NA,NA,58.2153,17.9098984894955,2635130,53.8783453687705,NA,54.0947225317709,0.00619089364526559,0.245939852669041,579150695.800781,NA,NA,NA,NA,7.00484037,5.59,86,69.914,65.46,74.223,NA,NA,NA,NA,"Europe","Eastern Europe",0.848,1.881,1.853,2.025,0.749,2.07,-0.966,1.097,-0.427,0,0.143,0.714,0.429,0.714,0,0,0,0.143,0.429,0.429,0.714,0.286,0.143,0.526,0.307,0.947,1.341,-0.402,-0.529,-0.385,0.984,0.76,0.543,1.701,1.363,1.506,-0.65,1.834,1.382,0.376,1.105,0.392
"POL","POLAND",1960,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29637450,51.6358602915671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59999990463257,NA,67.6804878048781,64.9,70.6,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-1.391,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.135,0.489,0.948,-1.452,1.005,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.43
"POL","POLAND",1961,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29964000,51.5971596636643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.7780487804878,64.9,70.8,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-1.391,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.133,0.5,0.948,-1.917,0.634,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.458
"POL","POLAND",1962,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30308500,51.5615388525169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4268292682927,64.5,70.5,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-1.391,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.132,0.501,0.948,-1.917,0.634,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.47
"POL","POLAND",1963,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30712000,51.5295908394139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3756097560976,65.4,71.5,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-1.391,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.132,0.501,0.948,-1.917,0.634,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.47
"POL","POLAND",1964,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31139450,51.5016857765437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6292682926829,65.8,71.6,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-1.391,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.132,0.501,0.948,-1.917,0.634,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.47
"POL","POLAND",1965,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31444950,51.4758598859332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4292682926829,66.6,72.4,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-1.391,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.132,0.504,0.948,-1.917,0.629,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.469
"POL","POLAND",1966,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31681000,51.454884275623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8268292682927,66.9,72.9,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-1.391,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.132,0.505,0.948,-1.917,0.629,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.469
"POL","POLAND",1967,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31987155,51.4395765246705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4243902439024,66.4,72.6,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-1.391,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.132,0.505,0.948,-1.917,0.629,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.469
"POL","POLAND",1968,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32294655,51.427087029033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.219512195122,67,73.6,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-1.391,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.131,0.505,0.948,-1.917,0.629,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.469
"POL","POLAND",1969,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32548300,51.4193010965179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.719512195122,66.5,73.1,NA,NA,NA,NA,"Europe","Eastern Europe",0.202,-0.854,-0.281,-0.82,-2.591,0.909,-0.525,-0.535,-0.845,0,0,0.778,0,0.778,0.889,0,0,0.222,0.778,0,0.556,0,0.778,0.132,0.504,0.948,-1.917,0.645,1.297,1.296,-0.764,0.53,1.831,1.22,-0.01,-0.377,0.955,0.943,-1.504,-1.267,-0.658,0.478
