"countrycode","country","year","polity5","democracy","gdppc","gdppc_growth","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","oda","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name","v2x_regime","v2x_libdem","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"IDN","INDONESIA",1974,-7,0,200.710984454591,54.5282997068008,84.3972015380859,NA,NA,NA,70.91468,NA,NA,NA,NA,15.9693686963018,128555045,50.2746862270142,NA,NA,16.3717248190738,20.4671411529603,2725043945.3125,NA,NA,NA,NA,NA,NA,NA,55.443,53.129,57.894,NA,NA,NA,NA,2.70592080687337,"Asia","South-Eastern Asia",1,0.07,0.31,-0.543,-0.338,-1.163,-0.821,-0.434,-0.551,-0.901,-1.418,0.273,0.182,0.545,0.727,0.909,0.727,0.182,0.182,0.182,0,0.273,0,0.091,0.091,0.939,0.714,-0.565,-0.454,-2.674,-1.956,-1.516,-2.339,-2.626,-0.065,-2.422,-2.795,-1.017,-0.662,-1.787,-1.699,0.053,0.542
"IDN","INDONESIA",1975,-7,0,231.060120618497,15.1208147607747,86.4356002807617,NA,NA,NA,73.36134,NA,NA,NA,NA,16.5552699228792,131843848,50.2741045604191,NA,NA,14.1834892884666,17.3741910814135,2563174316.40625,NA,NA,NA,NA,NA,0.818300008773804,NA,55.998,53.676,58.459,NA,NA,NA,NA,3.49218904488827,"Asia","South-Eastern Asia",1,0.068,0.306,-0.543,-0.449,-2.297,-0.821,-0.434,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.818,0.727,0.182,0.182,0.182,0,0.273,0,0.091,0.091,0.939,0.714,-0.565,-0.454,-2.674,-1.956,-1.516,-2.339,-2.626,-0.065,-2.422,-2.795,-1.017,-0.662,-1.787,-1.699,0.053,0.542
"IDN","INDONESIA",1976,-7,0,275.713167824796,19.3252938182377,89.0282211303711,NA,NA,NA,76.27509,NA,NA,NA,NA,17.8900476507594,135173655,50.2728068552056,NA,NA,14.6294959716155,17.7273792126019,2364960693.35938,NA,NA,NA,NA,NA,NA,NA,56.445,54.103,58.925,NA,NA,NA,NA,3.42186762528529,"Asia","South-Eastern Asia",1,0.068,0.306,-0.543,-0.449,-2.297,-0.821,-0.434,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.818,0.182,0.182,0.182,0,0.273,0,0.091,0.091,0.939,0.714,-0.565,-0.454,-2.674,-1.956,-1.516,-2.339,-2.626,-0.065,-2.422,-2.795,-1.017,-0.662,-1.787,-1.699,0.053,0.542
"IDN","INDONESIA",1977,-7,0,330.670214101079,19.9326882752317,91.5327377319336,NA,NA,NA,78.66262,NA,NA,NA,NA,17.7215988890467,138533541,50.2696621318587,NA,NA,14.813753286107,18.2561333218604,1669858886.71875,NA,NA,NA,NA,NA,NA,NA,57.09,54.802,59.507,NA,NA,NA,NA,3.20608920239654,"Asia","South-Eastern Asia",1,0.06,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.818,0.182,0.182,0.182,0,0.273,0,0.091,0.091,0.954,0.714,-1.189,-0.953,-2.674,-1.956,-1.755,-2.339,-2.626,-0.065,-2.422,-2.795,-1.134,-1.425,-2.192,-2.177,-0.389,0.615
"IDN","INDONESIA",1978,-7,0,362.483779779007,9.62093479281544,99.6736907958984,NA,NA,NA,85.4446,NA,NA,NA,NA,17.8932559570914,141953163,50.2631628556021,NA,NA,12.5927750710472,15.7761958164673,1745332763.67188,NA,NA,NA,NA,NA,NA,NA,57.607,55.405,59.923,NA,NA,NA,NA,3.16319352853249,"Asia","South-Eastern Asia",1,0.06,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.182,0.182,0.182,0,0.273,0,0.091,0.091,0.958,0.714,-1.189,-0.953,-2.674,-2.029,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.62,-1.425,-2.192,-2.177,-0.389,0.625
"IDN","INDONESIA",1979,-7,0,353.424175826329,-2.49931292324344,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2838996546491,145434834,50.2532374757841,NA,NA,29.9652954272508,34.9226550856586,1890329711.91406,NA,NA,NA,NA,NA,NA,NA,58.18,56.07,60.391,NA,NA,NA,NA,3.02025891948266,"Asia","South-Eastern Asia",1,0.058,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.182,0.182,0.182,0,0.273,0,0.091,0.091,0.959,0.714,-1.189,-0.953,-2.674,-2.051,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.62,-1.425,-2.192,-2.177,-0.389,0.625
"IDN","INDONESIA",1980,-7,0,486.620172021155,37.6872906001422,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7798383565442,148950540,50.2403267554451,NA,NA,24.353197772034,28.4443500142244,2202078613.28125,67.3099975585938,77.4800033569336,57.689998626709,NA,NA,NA,NA,58.701,56.672,60.821,NA,NA,NA,NA,2.91721769056258,"Asia","South-Eastern Asia",1,0.058,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.818,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.959,0.714,-1.189,-0.953,-2.674,-2.051,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.62,-1.425,-2.192,-2.177,-0.389,0.625
"IDN","INDONESIA",1981,-7,0,560.830336032961,15.2501207879602,109.634269714355,NA,NA,NA,90.12354,NA,NA,NA,NA,21.9464341903122,152485035,50.2247004107649,NA,NA,17.4960662019856,19.4531582953801,2364736328.125,NA,NA,NA,NA,NA,NA,NA,59.096,57.141,61.134,NA,NA,NA,NA,2.88462200140382,"Asia","South-Eastern Asia",1,0.058,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.96,0.527,-1.189,-0.953,-2.674,-2.051,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.62,-1.425,-2.192,-2.177,-0.389,0.639
"IDN","INDONESIA",1982,-7,0,577.745632722784,3.01611656913453,114.457229614258,NA,NA,NA,96.03236,NA,NA,NA,NA,20.0561437871232,156052152,50.2072973655628,NA,NA,9.25543574224988,10.8694649043359,2249911132.8125,NA,NA,NA,NA,NA,NA,NA,59.7,57.748,61.732,NA,NA,NA,NA,2.90192826971126,"Asia","South-Eastern Asia",1,0.058,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.96,0.527,-1.189,-0.945,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.62,-1.425,-2.192,-2.275,-0.389,0.639
"IDN","INDONESIA",1983,-7,0,507.682945653414,-12.1269089892,116.972297668457,NA,NA,NA,97.42245,24.1049192918087,NA,NA,NA,18.822865330757,159651381,50.1892357573781,NA,39.2728257093854,12.0154311395155,14.0181435916622,1840490722.65625,NA,NA,NA,NA,NA,NA,NA,60.343,58.382,62.383,NA,NA,NA,NA,2.39812942040375,"Asia","South-Eastern Asia",1,0.058,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.96,0.527,-1.189,-0.945,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.62,-1.425,-2.192,-2.275,-0.389,0.639
"IDN","INDONESIA",1984,-7,0,519.774063103241,2.38162765823562,120.102462768555,NA,NA,NA,97.70897,23.456098917004,NA,NA,NA,17.4843891433901,163251124,50.1705403265707,NA,39.4049150649935,12.1765360023404,13.9506455931731,1765319702.14844,NA,NA,NA,NA,NA,NA,NA,60.891,58.972,62.882,NA,NA,NA,NA,2.28542025922011,"Asia","South-Eastern Asia",1,0.058,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.96,0.527,-1.189,-0.945,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.62,-1.425,-2.192,-2.275,-0.389,0.639
"IDN","INDONESIA",1985,-7,0,511.400883618027,-1.61092676214412,121.856018066406,NA,NA,NA,97.82536,23.767641320597,NA,NA,NA,18.7508973741776,166776185,50.1518517167184,NA,41.9253110193326,11.1670088241063,13.0786729597268,1587287719.72656,NA,NA,NA,NA,NA,0.556800007820129,NA,61.387,59.495,63.34,NA,NA,NA,NA,2.17059935369795,"Asia","South-Eastern Asia",1,0.057,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.96,0.527,-1.189,-0.945,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.62,-1.425,-2.192,-2.275,-0.389,0.639
"IDN","INDONESIA",1986,-7,0,469.834241253429,-8.12799580449,120.130958557129,NA,NA,NA,97.21808,24.2534416295532,NA,NA,NA,14.620769821124,170175065,50.1347294924478,NA,42.0916487153558,5.85764960650661,8.74391532825494,1526698852.53906,NA,NA,NA,NA,NA,NA,NA,61.736,59.829,63.699,NA,NA,NA,NA,2.00976539562951,"Asia","South-Eastern Asia",1,0.057,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.96,0.527,-1.189,-0.945,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.62,-1.425,-2.192,-2.275,-0.389,0.639
"IDN","INDONESIA",1987,-7,0,437.60655039936,-6.85937465266295,118.521118164062,NA,NA,NA,98.05198,23.3269453094893,NA,NA,NA,15.083694595844,173511154,50.1188554720745,NA,40.4187333606266,8.88214127520327,12.1494111109202,1813038696.28906,NA,NA,NA,NA,NA,NA,NA,62.087,60.166,64.064,NA,NA,NA,NA,1.72218767006142,"Asia","South-Eastern Asia",1,0.057,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.961,0.527,-1.189,-0.964,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.192,-2.275,-0.109,0.626
"IDN","INDONESIA",1988,-7,0,476.662483405818,8.92489679846327,117.328399658203,NA,NA,NA,97.76875,24.1215919518553,NA,NA,NA,15.0839380513536,176855065,50.1022936493224,NA,39.6710737427589,5.98981362304596,9.61090627607872,2067418945.3125,NA,NA,NA,NA,NA,NA,NA,62.386,60.531,64.291,NA,NA,NA,NA,1.53084105893772,"Asia","South-Eastern Asia",1,0.056,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.909,0.727,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.96,0.527,-1.189,-0.964,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.393,-2.275,0.016,0.621
"IDN","INDONESIA",1989,-7,0,524.143027322576,9.96104068805732,116.410507202148,NA,NA,NA,97.87723,23.4255287714725,NA,NA,NA,15.9572018252866,180201630,50.0858471701949,NA,39.4668351828846,8.12288021039403,11.8026806942817,2371586669.92188,NA,NA,NA,NA,NA,0.702600002288818,NA,62.883,60.986,64.83,NA,NA,NA,NA,1.38913634136564,"Asia","South-Eastern Asia",1,0.056,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-1.777,0.273,0.182,0.545,0.727,0.818,0.727,0.091,0.182,0.182,0,0.273,0,0.091,0.091,0.96,0.527,-1.189,-0.964,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.393,-2.275,0.016,0.621
"IDN","INDONESIA",1990,-7,0,578.420121135382,10.3553974742474,114.242050170898,NA,NA,NA,96.23255,21.5487236013603,NA,NA,0,19.1370837619352,183501098,50.069596858761,61.7011451721191,39.0663465530181,9.91945749843524,13.273646932127,2131135498.04688,81.5199966430664,88.0199966430664,75.2699966430664,NA,NA,0.665199995,NA,63.249,61.45,65.087,NA,0.305938065052032,NA,NA,1.41049291967411,"Asia","South-Eastern Asia",1,0.057,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-0.408,0.273,0.182,0.636,0.727,0.909,0.727,0.091,0.091,0.182,0,0.182,0,0,0.091,0.96,0.527,-1.189,-0.964,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.393,-2.275,0.259,0.578
"IDN","INDONESIA",1991,-7,0,624.387495384411,7.94705657175263,112.321380615234,NA,NA,NA,95.32152,19.661807287925,NA,NA,NA,17.1896969094773,186778238,50.0516968681775,48.9,39.1334103025629,5.59365035937227,8.3647242051385,2191707519.53125,NA,NA,NA,NA,NA,0.6686000228,NA,63.703,61.98,65.457,NA,NA,NA,NA,1.32406418395881,"Asia","South-Eastern Asia",1,0.057,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-0.408,0.273,0.182,0.636,0.727,0.909,0.818,0.091,0.091,0.182,0,0.182,0,0,0.091,0.96,0.527,-1.189,-0.964,-2.674,-2.366,-1.88,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.393,-2.275,0.259,0.578
"IDN","INDONESIA",1992,-7,0,673.67103954742,7.89310236468896,110.819923400879,NA,NA,NA,94.45806,19.5214104727292,NA,NA,NA,17.1229526962939,190043744,50.0334228313246,65.1091842651367,40.4986368944666,5.36966700706448,8.18443735972524,2027072021.48438,NA,NA,NA,NA,NA,0.6650000215,NA,64.182,62.462,65.93,NA,0.335057765245438,NA,NA,1.35687600701146,"Asia","South-Eastern Asia",1,0.052,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-0.408,0.273,0.182,0.636,0.727,0.909,0.727,0.091,0.091,0.182,0,0.182,0,0,0.091,0.961,0.527,-1.189,-1.063,-2.674,-2.366,-2.015,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.393,-2.275,0.259,0.575
"IDN","INDONESIA",1993,-7,0,817.395116417856,21.3344597634762,110.764526367188,NA,NA,NA,93.25455,17.8798444276384,NA,NA,NA,14.3564203316314,193305168,50.0167791685735,55.43,42.4396665856015,4.21951518114362,6.63011643197696,2036517456.05469,NA,NA,NA,NA,NA,0.6575999856,NA,64.851,63.071,66.661,NA,NA,NA,NA,1.22355780893698,"Asia","South-Eastern Asia",1,0.052,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.031,-0.901,-0.408,0.273,0.182,0.636,0.727,0.909,0.727,0.091,0.091,0.182,0,0.182,0,0,0.091,0.96,0.527,-1.189,-1.063,-2.674,-2.366,-2.015,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.393,-2.275,0.259,0.573
"IDN","INDONESIA",1994,-7,0,899.793982949817,10.0806653816412,112.164291381836,NA,NA,NA,93.78734,17.286262325045,NA,NA,0.00106,15.9484191945104,196591828,50.0005437662444,62.8,42.0717116360041,3.18630434473207,5.81546573340571,1573881958.00781,NA,NA,NA,NA,NA,0.6600999832,NA,65.041,63.368,66.733,NA,0.355206668376923,NA,NA,1.26615561718382,"Asia","South-Eastern Asia",1,0.052,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.565,-0.901,-0.408,0.273,0.182,0.636,0.636,0.909,0.727,0.091,0.091,0.182,0,0.182,0,0,0.091,0.96,0.527,-1.189,-1.063,-2.674,-2.366,-2.015,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.393,-2.275,0.259,0.573
"IDN","INDONESIA",1995,-7,0,1011.22614205568,12.3841858489154,112.026466369629,NA,93.205940246582,95.9873123168945,93.61081,17.1383462031211,NA,NA,0.0261,14.9647722699912,199888057,49.9832073509024,66.86,41.0608163751136,2.9733252636664,6.18686041657674,1137194335.9375,NA,NA,NA,NA,NA,NA,NA,65.263,63.667,66.869,NA,NA,NA,NA,1.22630986064236,"Asia","South-Eastern Asia",1,0.052,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.565,-0.901,-0.408,0.273,0.182,0.455,0.636,0.727,0.727,0.091,0.091,0.182,0,0.182,0,0,0.091,0.96,0.527,-1.189,-1.063,-2.674,-2.366,-2.015,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.393,-2.275,0.259,0.573
"IDN","INDONESIA",1996,-7,0,1118.92133024129,10.6499608452251,111.440757751465,NA,92.6915588378906,95.0861587524414,92.51603,16.6723873758844,NA,NA,0.0566,14.234801940785,203204348,49.9662625329257,72.39,39.8719036817834,3.29829614660024,6.42800323693652,867834106.445313,NA,NA,NA,NA,NA,NA,NA,65.465,63.843,67.097,NA,0.376594424247742,NA,NA,1.26439252827808,"Asia","South-Eastern Asia",1,0.051,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,0.872,-0.901,-0.408,0.273,0.182,0.455,0.636,0.727,0.727,0.091,0.091,0.182,0,0.182,0,0,0.091,0.96,0.527,-1.189,-1.063,-2.674,-2.366,-2.015,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.393,-2.275,0.259,0.573
"IDN","INDONESIA",1997,-7,0,1044.60674832472,-6.64162706600154,111.167846679688,NA,95.0923233032227,93.2844619750977,92.46189,16.0921102228181,NA,NA,0.195,16.0118484144708,206536095,49.9504607172901,80.3,39.5789011173884,2.9527366047692,5.99702078194871,869413635.253906,NA,NA,NA,45.7327461242676,NA,NA,NA,65.774,64.148,67.407,NA,0.3890460729599,53.5625159740448,72.3944485187531,1.49774173762735,"Asia","South-Eastern Asia",1,0.052,0.306,-0.543,-0.449,-2.297,-0.821,-0.25,1.365,-0.901,-0.408,0.182,0.182,0.455,0.636,0.727,0.727,0.091,0.091,0.182,0,0.273,0,0,0.091,0.959,0.527,-1.051,-0.957,-2.674,-2.366,-2.015,-2.339,-2.626,-0.065,-2.422,-2.795,-1.821,-1.425,-2.118,-2.275,0.259,0.58
"IDN","INDONESIA",1998,-5,0,454.877800792123,-56.454636970168,112.03003692627,NA,NA,NA,NA,18.0828529531935,NA,NA,0.255,15.0275881804252,209826788,49.936125648856,80.94,36.686823537659,3.10513870524274,9.08504454166328,1444889770.50781,NA,NA,NA,NA,NA,0.6,NA,65.942,64.259,67.635,NA,0.399834871292114,NA,NA,1.01911684387405,"Asia","South-Eastern Asia",1,0.117,0.562,0.547,0.558,-0.01,-0.198,0.508,1.07,0.248,0.03,0.182,0.126,0.622,0.636,0.671,0.727,0.091,0.147,0.238,0.056,0.329,0.056,0.056,0.091,0.888,0.339,-0.245,-0.957,-1.515,-0.722,-0.907,-2.339,-2.331,-0.123,-2.422,-2.795,-1.349,-0.328,-0.454,-0.453,0.081,0.6
"IDN","INDONESIA",1999,6,1,657.268934667018,44.4935174946879,112.157676696777,NA,NA,NA,NA,19.612676402133,NA,NA,0.444,16.3158356093432,213004668,49.9232174107883,83.73,37.0272710177647,3.7780928159414,7.8691294427354,2151189697.26563,NA,NA,NA,NA,NA,NA,NA,66.001,64.328,67.683,NA,0.411782324314117,NA,NA,0.810812654015076,"Asia","South-Eastern Asia",2,0.417,0.894,2.221,1.298,1.596,2.126,0.508,-0.21,1.065,0.79,0.2,0.1,0.5,0.7,0.5,0.7,0.1,0.5,0.3,0.1,0.5,0.1,0.1,0.1,0.432,0.552,1.983,-0.674,-0.923,-0.489,1.46,0.441,-0.64,0.577,0.931,0.673,-1.692,2.07,0.869,0.351,0.493,0.524
"IDN","INDONESIA",2000,6,1,763.711124950924,16.1946175560284,108.993591308594,NA,NA,NA,NA,15.6787044387708,35.12568,NA,0.925564,NA,216077790,49.9110331982244,86.3,33.3686365074031,6.51396124227823,11.1257366947505,1948659423.82813,NA,NA,NA,NA,1.85297656,0.58,370,66.292,64.61,67.98,NA,0.428992599248886,NA,NA,0.684483763500435,"Asia","South-Eastern Asia",2,0.505,0.837,1.6,1.298,1.596,2.126,0.597,-0.21,1.065,0.79,0.2,0.1,0.7,0.7,0.5,0.6,0.2,0.6,0.5,0.1,0.5,0.1,0.2,0.1,0.416,0.648,1.983,-0.674,-0.933,-0.489,1.46,0.441,-0.64,1.205,0.931,0.673,-1.692,2.07,0.869,0.351,0.493,0.515
"IDN","INDONESIA",2001,6,1,732.307093405708,-4.11203012752159,109.43041229248,NA,92.3622970581055,95.1251678466797,91.94318,15.9949177621389,NA,NA,2.01861,11.5781845835748,219097902,49.8992751651269,86.26,38.4172452290621,4.50279039188872,9.29197183116353,1815809082.03125,NA,NA,NA,NA,2.11850214,0.58,369,66.583,64.899,68.269,NA,0.441570162773132,NA,NA,0.572792652704213,"Asia","South-Eastern Asia",2,0.505,0.837,1.6,1.298,1.596,2.126,0.597,-0.21,1.065,0.79,0.2,0.1,0.8,0.7,0.5,0.6,0.1,0.6,0.5,0.1,0.5,0.1,0.2,0.1,0.416,0.648,1.983,-0.674,-0.933,-0.489,1.46,0.441,-0.64,1.205,0.931,0.673,-1.692,2.07,0.869,0.351,0.493,0.515
"IDN","INDONESIA",2002,6,1,881.002913569131,20.3051180990054,110.116897583008,NA,94.1681671142578,96.7641906738281,91.32723,16.3196689664379,33.47149,NA,2.13414,11.8269595891699,222088495,49.8879550249194,87.6,40.104784004948,3.50125448115221,7.28595475221916,1769108886.71875,NA,NA,NA,34.7203407287598,1.98062706,0.58,367,66.954,65.229,68.682,NA,0.437973618507385,69.8268353939056,80.9129655361176,0.700120208801041,"Asia","South-Eastern Asia",2,0.512,0.837,1.6,1.298,1.596,2.126,0.597,-0.462,1.065,0.79,0.217,0.127,0.763,0.743,0.455,0.581,0.127,0.51,0.49,0.091,0.455,0.091,0.182,0.091,0.401,0.996,1.983,-0.674,-0.933,-0.489,1.46,0.441,-0.64,1.205,0.931,0.673,-1.692,2.07,0.869,0.837,0.493,0.488
"IDN","INDONESIA",2003,6,1,1043.2105838671,18.4117064540492,110.176658630371,NA,96.7370986938477,98.7029190063477,90.64128,15.1853482186248,NA,NA,2.38702,12.3855319027215,225048008,49.8767489646031,87.94,41.0650856896144,3.06092866032223,7.1428118800621,1851270874.02344,NA,NA,NA,NA,2.24837184,0.58,366,67.134,65.438,68.827,NA,0.440668940544128,NA,NA,0.909285036773652,"Asia","South-Eastern Asia",2,0.512,0.837,1.6,1.298,1.596,2.126,0.597,-0.462,1.065,0.79,0.273,0.182,0.818,0.909,0.545,0.727,0.182,0.273,0.455,0,0.455,0,0.182,0.091,0.393,0.996,1.983,-0.674,-0.933,-0.489,1.46,0.441,-0.64,1.205,1.113,0.673,-1.692,2.07,0.869,0.837,0.493,0.488
"IDN","INDONESIA",2004,8,1,1126.84004447173,8.01654640951034,109.678840637207,NA,95.6372833251953,98.9446182250977,89.73712,14.3357802955642,31.81729,NA,2.60029,12.3307678952353,227926649,49.8632753124744,89.01,41.0366037289756,3.94237539539958,9.12075209301056,334823699.951172,90.379997253418,94.0400009155273,86.8000030517578,NA,2.12002277,0.58,363,65.521,64.08,66.94,NA,0.442586541175842,NA,NA,0.945714621727218,"Asia","South-Eastern Asia",2,0.528,0.837,1.6,1.298,1.596,2.126,0.597,-0.462,1.065,0.79,0.273,0.182,0.818,1,0.727,0.545,0.091,0.545,0.545,0,0.455,0,0.182,0.091,0.394,0.996,2.131,-0.991,-0.903,-0.489,1.46,0.441,-0.64,1.205,1.113,0.673,-1.692,2.07,0.869,0.837,0.493,0.516
"IDN","INDONESIA",2005,8,1,1238.21447629488,9.88378362745913,109.01708984375,NA,95.9385833740234,99.0959014892578,88.93075,13.1266186400506,NA,NA,3.60202,NA,230871650,49.8502470961679,86.1946258544922,40.3323224888783,5.20636964649797,10.3253531632848,2632332763.67188,NA,NA,NA,NA,2.53189397,0.59,360,67.531,65.794,69.264,NA,0.446626514196396,NA,NA,0.750789394004931,"Asia","South-Eastern Asia",2,0.534,0.837,1.6,1.298,1.596,2.126,0.597,-0.609,1.194,0.79,0.231,0.154,0.693,0.846,0.616,0.462,0.154,0.462,0.462,0,0.385,0,0.154,0.077,0.391,0.996,2.183,-0.991,-0.781,-0.489,1.46,0.441,-0.64,1.205,1.113,0.673,-1.692,2.07,0.869,0.837,0.493,0.526
"IDN","INDONESIA",2006,8,1,1558.31562847163,25.8518340969968,107.672538757324,NA,94.7107391357422,96.7901077270508,91.79173,12.9738027192484,30.1631,NA,4.76481,NA,233951652,49.8396053215303,90.62,40.0826385396719,4.55289184316296,9.40722899701392,1592942138.67188,91.9800033569336,95.1600036621094,88.7900009155273,NA,2.61946416,0.59,357,67.664,65.929,69.394,NA,0.453480511903763,NA,NA,0.65870277762871,"Asia","South-Eastern Asia",2,0.534,0.854,1.6,1.52,1.596,2.126,0.597,-0.609,1.194,0.79,0.154,0.154,0.846,0.846,0.692,0.462,0.077,0.462,0.462,0,0.538,0,0.154,0.077,0.391,0.996,2.183,-0.991,-0.781,-0.489,1.46,0.441,-0.64,1.205,1.113,0.673,-1.692,2.07,0.869,0.837,0.493,0.526
"IDN","INDONESIA",2007,8,1,1823.21976255073,16.9993889067848,110.421722412109,NA,98.6004409790039,98.2578201293945,93.81578,13.7166831034562,NA,NA,5.78627,NA,237062337,49.8294511884887,91.1,39.4841753758365,3.6879578095142,9.75766253508312,938932189.941406,NA,NA,NA,34.2431755065918,2.82385564,0.6,353,67.914,66.138,69.687,NA,0.435101628303528,76.9370436668396,81.9727718830109,0.71236193115127,"Asia","South-Eastern Asia",2,0.537,0.854,1.6,1.52,1.596,2.126,0.597,-0.609,1.194,0.79,0.154,0.154,0.769,0.846,0.692,0.462,0.077,0.462,0.538,0,0.538,0,0.231,0.077,0.392,0.996,2.1,-0.991,-0.756,-0.489,1.46,0.441,-0.64,1.205,1.113,0.673,-1.692,2.07,0.869,0.837,0.493,0.526
